	380 nm	403 nm	438 nm	453 nm	472 nm	526 nm	593 nm	640 nm
15	0.00247	0.001304667	0.001986	0.003178	0.003822	0.003849333	0.034824667	0.002993333
16	0.002322	0.001228667	0.001884667	0.003012	0.003642	0.003736	0.032277333	0.002786667
17	0.002191333	0.001161333	0.001792	0.002862667	0.003474667	0.003627333	0.030075333	0.002606667
18	0.002074	0.001100667	0.001709333	0.002727333	0.003323333	0.003526	0.028155333	0.002448667
19	0.001968	0.001046667	0.001632667	0.002605333	0.003184667	0.00343	0.026466667	0.002308667
20	0.001873333	0.000997333	0.001562	0.002493333	0.003056	0.003338667	0.024968	0.002183333
21	0.001787333	0.000951333	0.0015	0.00239	0.002937333	0.003252	0.023631333	0.002071333
22	0.001707333	0.00091	0.001441333	0.002295333	0.002829333	0.00317	0.022429333	0.001969333
23	0.001636667	0.000872667	0.001384667	0.002207333	0.002726	0.003092667	0.021344	0.001878667
24	0.001568	0.000838667	0.001335333	0.002125333	0.002634	0.003018	0.02036	0.001794667
25	0.001506667	0.000806	0.001288	0.002050667	0.002545333	0.002946	0.019462667	0.001719333
26	0.001451333	0.000776667	0.001244667	0.00198	0.002462667	0.002881333	0.018638	0.001648667
27	0.001398667	0.000748	0.001204	0.001913333	0.002386	0.002815333	0.017882	0.001583333
28	0.00135	0.000724	0.001166	0.001852	0.002313333	0.002754	0.017186667	0.001523333
29	0.001304667	0.000698667	0.00113	0.001794667	0.002244	0.002696	0.016542667	0.001468
30	0.001262667	0.000675333	0.001094667	0.001742667	0.002181333	0.002637333	0.015944	0.001417333
31	0.001222	0.000654667	0.001065333	0.001693333	0.002120667	0.002584667	0.015388	0.001368
32	0.001185333	0.000634667	0.001035333	0.001644	0.002062667	0.002531333	0.014869333	0.001322
33	0.001148667	0.000616667	0.001005333	0.001596667	0.002007333	0.002482	0.014384667	0.001280667
34	0.001116667	0.0006	0.000978667	0.001555333	0.001956667	0.002435333	0.013932	0.001241333
35	0.001086	0.000582667	0.000954	0.001515333	0.001908	0.002387333	0.013504	0.001206
36	0.001057333	0.000568	0.00093	0.001475333	0.001861333	0.002342667	0.013102	0.001168667
37	0.001028667	0.000552	0.000906667	0.001437333	0.001815333	0.0023	0.012725333	0.001136667
38	0.000999333	0.00054	0.000884667	0.001404	0.001774	0.002258	0.012369333	0.001106
39	0.000978	0.000524667	0.000863333	0.001370667	0.001734	0.002219333	0.012031333	0.001076
40	0.00095	0.000512	0.000843333	0.001338	0.001694	0.00218	0.011712	0.001048
41	0.000929333	0.000501333	0.000825333	0.001307333	0.001658	0.002142	0.011408	0.001020667
42	0.000908	0.00049	0.000807333	0.001278667	0.001623333	0.002108	0.01112	0.000997333
43	0.000887333	0.000477333	0.00079	0.001252667	0.001589333	0.002073333	0.010846667	0.000972667
44	0.000868	0.000466667	0.000771333	0.001224667	0.001556	0.002038667	0.010586667	0.000948
45	0.000848	0.000456	0.000758667	0.001199333	0.001525333	0.002006667	0.010338667	0.000926667
46	0.00083	0.000446667	0.00074	0.001176	0.001495333	0.001974667	0.010102	0.000906667
47	0.000811333	0.000438	0.000728667	0.001152	0.001466667	0.001944	0.009876	0.000886667
48	0.000795333	0.000429333	0.000712667	0.001128	0.00144	0.001915333	0.009659333	0.000866667
49	0.000778667	0.000422	0.000699333	0.001106667	0.001411333	0.001886	0.009452667	0.000847333
50	0.000763333	0.000412667	0.000686	0.001086	0.001386667	0.001858	0.009254667	0.000833333
