	380 nm	403 nm	438 nm	453 nm	472 nm	544 nm	593 nm	640 nm
84	6e-05	3e-05	4e-05	7e-05	7e-05	0.0002	0.00061	0.00011
85	6e-05	3e-05	3e-05	7e-05	7e-05	0.0002	0.0006	0.00011
86	6e-05	2e-05	3e-05	7e-05	7e-05	0.0002	0.0006	0.00011
87	6e-05	2e-05	3e-05	7e-05	7e-05	0.0002	0.00059	0.0001
88	6e-05	2e-05	3e-05	7e-05	7e-05	0.0002	0.00058	0.0001
89	6e-05	2e-05	3e-05	7e-05	7e-05	0.00019	0.00058	0.0001
90	6e-05	2e-05	3e-05	6e-05	7e-05	0.00019	0.00057	0.0001
91	6e-05	2e-05	3e-05	6e-05	7e-05	0.00019	0.00057	0.0001
92	6e-05	2e-05	3e-05	6e-05	7e-05	0.00019	0.00056	0.0001
93	6e-05	2e-05	3e-05	6e-05	7e-05	0.00019	0.00056	0.0001
94	6e-05	2e-05	3e-05	6e-05	7e-05	0.00019	0.00055	0.0001
95	6e-05	2e-05	3e-05	6e-05	7e-05	0.00019	0.00055	9e-05
96	6e-05	2e-05	3e-05	6e-05	7e-05	0.00019	0.00054	9e-05
97	6e-05	2e-05	3e-05	6e-05	7e-05	0.00019	0.00054	9e-05
